refrenc,ID,CVE_ID,repo,owner,hash,language
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,358,CVE-2018-13645,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/WXSLToken,359,CVE-2018-13624,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,360,CVE-2018-13624,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/GoramCoin,361,CVE-2018-13571,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,362,CVE-2018-13571,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/PGM_Coin,363,CVE-2018-13572,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,364,CVE-2018-13572,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TripPay,365,CVE-2018-13573,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,366,CVE-2018-13573,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/DataShieldCoin,367,CVE-2018-13574,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,368,CVE-2018-13574,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/EXGROUP,369,CVE-2018-13522,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,370,CVE-2018-13522,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Mindexcoin,371,CVE-2018-13532,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,372,CVE-2018-13532,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Ubiou,373,CVE-2018-13513,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,374,CVE-2018-13513,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/esportz,375,CVE-2018-13514,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,376,CVE-2018-13514,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/aman,377,CVE-2018-13515,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,378,CVE-2018-13515,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SCAMCoin,379,CVE-2018-13516,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,380,CVE-2018-13516,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/C3_TokenCreate,381,CVE-2018-13517,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,382,CVE-2018-13517,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TCash,383,CVE-2018-13518,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,384,CVE-2018-13518,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/DigitalCloudToken,385,CVE-2018-13519,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,386,CVE-2018-13519,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MoneyTreeToken,387,CVE-2018-13554,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,388,CVE-2018-13554,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/JaxBox,389,CVE-2018-13555,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,390,CVE-2018-13555,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ETHERCASH,391,CVE-2018-13482,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,392,CVE-2018-13482,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/UPayToken,393,CVE-2018-13563,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,394,CVE-2018-13563,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/GATcoin,395,CVE-2018-13564,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,396,CVE-2018-13564,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Mimicoin,397,CVE-2018-13548,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,398,CVE-2018-13548,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Co2Bit,399,CVE-2018-13565,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,400,CVE-2018-13565,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/COSMOTokenERC20,401,CVE-2018-13556,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,402,CVE-2018-13556,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Trabet_Coin,403,CVE-2018-13557,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,404,CVE-2018-13557,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/rhovit,405,CVE-2018-13558,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,406,CVE-2018-13558,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/UTCT,407,CVE-2018-13559,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,408,CVE-2018-13559,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/mkethToken,409,CVE-2018-13483,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,410,CVE-2018-13483,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MaxHouse,411,CVE-2018-13531,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,412,CVE-2018-13531,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/KAPAYcoin,413,CVE-2018-13498,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,414,CVE-2018-13498,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Crowdsale,415,CVE-2018-13499,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,416,CVE-2018-13499,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MSXAdvanced,417,CVE-2018-13500,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,418,CVE-2018-13500,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/HELP,419,CVE-2018-13486,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,420,CVE-2018-13486,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SmartPayment,421,CVE-2018-13523,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,422,CVE-2018-13523,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/COBToken,423,CVE-2018-13497,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,424,CVE-2018-13497,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/HRWtoken,425,CVE-2018-13501,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,426,CVE-2018-13501,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CorelliCoin,427,CVE-2018-13511,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,428,CVE-2018-13511,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/GSI,429,CVE-2018-13540,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,430,CVE-2018-13540,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ecogreenhouse,431,CVE-2018-13505,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,432,CVE-2018-13505,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/WelfareTokenFund,433,CVE-2018-13510,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,434,CVE-2018-13510,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/IamRich,435,CVE-2018-13509,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,436,CVE-2018-13509,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/HeliumNetwork,437,CVE-2018-13502,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,438,CVE-2018-13502,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TSwap,439,CVE-2018-13463,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,440,CVE-2018-13463,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/PACCOIN,441,CVE-2018-13535,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,442,CVE-2018-13535,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ERC20_ICO,443,CVE-2018-13536,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,444,CVE-2018-13536,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/EthereumLegit,445,CVE-2018-13537,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,446,CVE-2018-13537,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SLCAdvancedToken,447,CVE-2018-13507,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,448,CVE-2018-13507,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TopscoinAdvanced,449,CVE-2018-13520,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,450,CVE-2018-13520,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SIPCToken,451,CVE-2018-13538,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,452,CVE-2018-13538,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Bcxss,453,CVE-2018-13539,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,454,CVE-2018-13539,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/PinkyToken,455,CVE-2018-13521,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,456,CVE-2018-13521,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/PornCoin,457,CVE-2018-13524,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,458,CVE-2018-13524,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/HunterCoin,459,CVE-2018-13530,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,460,CVE-2018-13530,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SDR22,461,CVE-2018-13506,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,462,CVE-2018-13506,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Flow,463,CVE-2018-13525,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,464,CVE-2018-13525,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/WangWangToken,465,CVE-2018-13526,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,466,CVE-2018-13526,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ElevateCoin,467,CVE-2018-13527,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,468,CVE-2018-13527,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/DhaCoin,469,CVE-2018-13528,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,470,CVE-2018-13528,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/BetterThanAdrien,471,CVE-2018-13529,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,472,CVE-2018-13529,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CBRToken,473,CVE-2018-13484,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,474,CVE-2018-13484,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/QRG,475,CVE-2018-13480,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,476,CVE-2018-13480,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/BitcoinAgileToken,477,CVE-2018-13485,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,478,CVE-2018-13485,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/PlatoToken,479,CVE-2018-13487,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,480,CVE-2018-13487,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CAST,481,CVE-2018-13488,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,482,CVE-2018-13488,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/OllisCoin,483,CVE-2018-13489,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,484,CVE-2018-13489,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/FILM,485,CVE-2018-13490,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,486,CVE-2018-13490,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MoonToken,487,CVE-2018-13462,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,488,CVE-2018-13462,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/PaulyCoin,489,CVE-2018-13465,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,490,CVE-2018-13465,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/t_swap,491,CVE-2018-13464,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,492,CVE-2018-13464,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Crystals,493,CVE-2018-13466,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,494,CVE-2018-13466,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Cavecoin,495,CVE-2018-13468,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,496,CVE-2018-13468,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/VSCToken,497,CVE-2018-13475,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,498,CVE-2018-13475,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Carrot,499,CVE-2018-13491,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,500,CVE-2018-13491,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/naga,501,CVE-2018-13492,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,502,CVE-2018-13492,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/DaddyToken,503,CVE-2018-13493,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,504,CVE-2018-13493,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SusanTokenERC20,505,CVE-2018-13494,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,506,CVE-2018-13494,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/dwfault/AirTokens/tree/master/ETY,507,CVE-2018-13128,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/blob/master/SPXToken/mint%20interger%20overflow.md,508,CVE-2018-13128,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/tree/master/DSPX,509,CVE-2018-13127,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/blob/master/SPXToken/mint%20interger%20overflow.md,510,CVE-2018-13127,AirTokens,dwfault,,NULL
https://github.com/safecomet/EtherTokens/blob/master/Bittelux%20(BTX)/Bittelux%20(BTX).md,511,CVE-2018-13326,EtherTokens,safecomet,,NULL
https://github.com/safecomet/EtherTokens/blob/master/ChuCunLingAIGO%20(CCLAG)/ChuCunLingAIGO%20(CCLAG).md,512,CVE-2018-13327,EtherTokens,safecomet,,NULL
https://github.com/dwfault/AirTokens/tree/master/MoxyOnePresale,513,CVE-2018-13126,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/blob/master/SPXToken/mint%20interger%20overflow.md,514,CVE-2018-13126,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/tree/master/ATLANT,515,CVE-2018-11429,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/blob/master/SPXToken/mint%20interger%20overflow.md,516,CVE-2018-11429,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/blob/master/SPXToken/mint%20interger%20overflow.md,517,CVE-2018-13129,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/tree/master/Bitotal,518,CVE-2018-13130,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/blob/master/SPXToken/mint%20interger%20overflow.md,519,CVE-2018-13130,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/tree/master/SpadePreSale,520,CVE-2018-13131,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/blob/master/SPXToken/mint%20interger%20overflow.md,521,CVE-2018-13131,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/tree/master/SpadeICO,522,CVE-2018-13132,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/blob/master/SPXToken/mint%20interger%20overflow.md,523,CVE-2018-13132,AirTokens,dwfault,,NULL
https://github.com/safecomet/EtherTokens/tree/master/Easy%20Trading%20Token%20(ETT),524,CVE-2018-13113,EtherTokens,safecomet,,NULL
https://github.com/safecomet/EtherTokens/blob/master/Pandora%20(PDX)/Pandora%20(PDX).md,525,CVE-2018-13144,EtherTokens,safecomet,,NULL
https://github.com/safecomet/EtherTokens/blob/master/JavaSwapTest%20(JST)/JavaSwapTest%20(JST).md,526,CVE-2018-13145,EtherTokens,safecomet,,NULL
https://github.com/safecomet/EtherTokens/blob/master/LEF%20(LEF)/LEF%20(LEF).md,527,CVE-2018-13146,EtherTokens,safecomet,,NULL
https://github.com/VenusADLab/EtherTokens/blob/master/AzurionToken/AzurionToken.md,528,CVE-2018-13068,EtherTokens,VenusADLab,,NULL
https://github.com/VenusADLab/EtherTokens/blob/master/DYC/DYC.md,529,CVE-2018-13069,EtherTokens,VenusADLab,,NULL
https://github.com/VenusADLab/EtherTokens/blob/master/EncryptedToken/EncryptedToken.md,530,CVE-2018-13070,EtherTokens,VenusADLab,,NULL
https://github.com/VenusADLab/EtherTokens/blob/master/Coffeecoin/Coffeecoin.md,531,CVE-2018-13072,EtherTokens,VenusADLab,,NULL
https://github.com/VenusADLab/EtherTokens/blob/master/ETHEREUMBLACK/ETHEREUMBLACK.md,532,CVE-2018-13073,EtherTokens,VenusADLab,,NULL
https://github.com/VenusADLab/EtherTokens/blob/master/FIBToken/FIBToken.md,533,CVE-2018-13074,EtherTokens,VenusADLab,,NULL
https://github.com/VenusADLab/EtherTokens/blob/master/Betcash/Betcash.md,534,CVE-2018-13076,EtherTokens,VenusADLab,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SERVVIZIOToken,535,CVE-2018-13723,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,536,CVE-2018-13723,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/JiucaiToken,537,CVE-2018-13783,EtherTokens,BlockChainsSecurity,,NULL
